visit_id,date,country,traffic_source,device_type,browser,page,session_duration_sec,pages_viewed,bounce,conversion
1060,2025-06-28,Japan,Referral,Desktop,Opera,/blog,1068,1,1,0
1061,2025-05-05,Indonesia,Organic Search,Mobile,Firefox,/about,84,4,0,0
1062,2025-12-19,Mexico,Paid Ads,Desktop,Safari,/about,953,7,1,0
1063,2025-01-23,China,Social Media,Tablet,Firefox,/products,1322,11,0,0
1064,2025-03-04,Indonesia,Paid Ads,Mobile,Safari,/about,380,8,0,0
1065,2025-05-23,India,Email,Desktop,Safari,/login,596,7,1,0
1066,2025-06-02,Mexico,Email,Mobile,Chrome,/products,338,12,0,1
1067,2025-05-25,Indonesia,Paid Ads,Mobile,Chrome,/contact,599,3,0,0
1068,2025-08-13,Germany,Organic Search,Mobile,Firefox,/about,786,4,1,0
1069,2025-11-05,Pakistan,Paid Ads,Mobile,Opera,/,313,12,0,0
1070,2025-04-14,Germany,Direct,Mobile,Firefox,/pricing,588,7,0,0
1071,2025-04-14,Italy,Paid Ads,Mobile,Edge,/home,230,8,1,0
1072,2025-02-08,Spain,Social Media,Mobile,Safari,/login,988,7,0,0
1073,2025-07-17,Canada,Social Media,Desktop,Safari,/pricing,1197,6,1,0
1074,2025-05-14,Italy,Referral,Mobile,Chrome,/pricing,1513,9,1,0
1075,2025-03-08,UK,Social Media,Mobile,Opera,/blog,1488,9,0,0
1076,2025-06-28,UK,Paid Ads,Mobile,Chrome,/login,384,11,0,0
1077,2025-02-11,Japan,Social Media,Desktop,Edge,/login,1253,13,1,0
1078,2025-01-15,USA,Organic Search,Mobile,Firefox,/products,1717,7,0,0
1079,2025-04-21,China,Social Media,Tablet,Firefox,/blog,1287,8,0,0
1080,2025-06-06,India,Direct,Desktop,Opera,/contact,1755,6,0,0
1081,2025-10-16,India,Organic Search,Mobile,Chrome,/home,197,1,0,0
1082,2025-08-19,South Africa,Referral,Mobile,Chrome,/contact,1224,1,0,0
1083,2025-06-06,Saudi Arabia,Direct,Mobile,Edge,/,1422,6,1,0
1084,2025-02-07,Italy,Paid Ads,Mobile,Firefox,/home,1248,2,1,0
1085,2025-04-07,India,Paid Ads,Desktop,Chrome,/blog,1408,14,0,0
1086,2025-10-16,China,Paid Ads,Tablet,Opera,/about,1119,8,0,0
1087,2025-09-11,Indonesia,Direct,Mobile,Firefox,/about,483,1,0,0
1088,2025-07-15,Brazil,Direct,Desktop,Edge,/blog,1651,13,0,0
1089,2025-03-27,USA,Direct,Desktop,Opera,/contact,853,2,1,0
1090,2025-11-18,Spain,Organic Search,Mobile,Safari,/blog,540,8,1,0
1091,2025-01-10,Saudi Arabia,Email,Desktop,Edge,/blog,1080,12,1,0
1092,2025-01-05,Canada,Organic Search,Desktop,Opera,/pricing,1098,6,0,0
1093,2025-05-03,China,Paid Ads,Mobile,Chrome,/,972,12,0,0
1094,2025-11-26,Netherlands,Email,Desktop,Safari,/login,484,10,0,0
1095,2025-12-19,Canada,Social Media,Mobile,Edge,/about,1179,2,0,1
1096,2025-04-28,UAE,Paid Ads,Desktop,Chrome,/pricing,955,2,0,0
1097,2025-10-21,Spain,Referral,Mobile,Safari,/blog,1415,11,1,0
1098,2025-06-08,Mexico,Organic Search,Mobile,Firefox,/products,1099,14,1,0
1099,2025-10-30,Saudi Arabia,Direct,Desktop,Chrome,/pricing,526,7,1,0
1100,2025-08-16,Spain,Organic Search,Mobile,Opera,/blog,1126,5,1,1
1101,2025-12-31,India,Direct,Desktop,Edge,/about,435,5,0,0
1102,2025-08-04,Saudi Arabia,Email,Mobile,Safari,/login,1501,8,0,0
1103,2025-07-03,Netherlands,Referral,Mobile,Chrome,/blog,1127,12,0,0
1104,2025-01-15,Saudi Arabia,Email,Mobile,Firefox,/,1651,12,0,0
1105,2025-06-06,China,Referral,Mobile,Edge,/contact,142,7,0,0
1106,2025-05-16,Australia,Organic Search,Desktop,Edge,/home,1467,12,1,0
1107,2025-09-18,Mexico,Direct,Mobile,Chrome,/pricing,1374,14,0,0
1108,2025-06-06,USA,Email,Mobile,Firefox,/pricing,323,9,0,0
1109,2025-02-16,Pakistan,Referral,Desktop,Safari,/pricing,600,4,0,0
1110,2025-11-20,Saudi Arabia,Paid Ads,Mobile,Chrome,/blog,1245,10,0,0
1111,2025-11-28,Brazil,Paid Ads,Desktop,Safari,/login,1553,4,0,0
1112,2025-06-22,Australia,Email,Mobile,Edge,/,1018,2,0,0
1113,2025-05-10,Japan,Direct,Desktop,Safari,/login,168,3,0,0
1114,2025-04-05,Japan,Email,Mobile,Firefox,/blog,1301,1,1,0
1115,2025-04-25,France,Organic Search,Desktop,Opera,/blog,670,1,0,0
1116,2025-08-31,Saudi Arabia,Referral,Desktop,Firefox,/contact,1636,7,0,0
1117,2025-10-19,Japan,Organic Search,Mobile,Safari,/products,757,14,0,0
1118,2025-10-09,Saudi Arabia,Paid Ads,Tablet,Chrome,/,1507,14,1,0
1119,2025-10-26,Indonesia,Referral,Mobile,Edge,/pricing,810,5,0,0
1120,2025-10-10,Pakistan,Email,Desktop,Opera,/home,419,3,1,1
1121,2025-03-10,Japan,Organic Search,Desktop,Chrome,/pricing,1507,7,1,0
1122,2025-05-28,Pakistan,Social Media,Mobile,Chrome,/login,1389,14,1,0
1123,2025-01-11,Spain,Direct,Mobile,Firefox,/blog,689,2,0,0
1124,2025-09-11,Australia,Direct,Desktop,Safari,/,1226,3,0,0
1125,2025-11-26,Netherlands,Social Media,Mobile,Firefox,/about,1732,1,0,0
1126,2025-12-26,Indonesia,Paid Ads,Mobile,Safari,/,1304,8,0,0
1127,2025-02-07,Australia,Referral,Tablet,Firefox,/,123,2,0,0
1128,2025-05-14,Spain,Direct,Tablet,Chrome,/products,906,7,1,0
1129,2025-07-19,Netherlands,Social Media,Mobile,Edge,/pricing,1556,11,1,0
1130,2025-01-23,Spain,Email,Desktop,Safari,/products,1088,9,0,0
1131,2025-10-30,USA,Social Media,Desktop,Opera,/about,74,6,0,0
1132,2025-12-12,China,Paid Ads,Mobile,Opera,/about,693,2,1,0
1133,2025-10-29,Italy,Paid Ads,Mobile,Chrome,/contact,1305,2,0,0
1134,2025-12-29,Indonesia,Organic Search,Mobile,Firefox,/login,1535,9,0,0
1135,2025-08-06,Italy,Direct,Mobile,Firefox,/home,1695,10,0,0
1136,2025-05-21,China,Organic Search,Mobile,Chrome,/contact,1395,8,1,0
1137,2025-04-14,China,Social Media,Mobile,Opera,/blog,155,14,0,0
1138,2025-07-29,Spain,Referral,Desktop,Opera,/products,952,14,1,0
1139,2025-04-21,Italy,Referral,Desktop,Firefox,/products,1242,14,0,0
1140,2025-04-14,UAE,Paid Ads,Mobile,Safari,/contact,1319,9,0,0
1141,2025-11-12,USA,Referral,Mobile,Edge,/blog,1043,4,0,0
1142,2025-06-20,Spain,Referral,Desktop,Safari,/,748,4,0,1
1143,2025-12-22,Pakistan,Referral,Mobile,Opera,/blog,195,2,0,0
1144,2025-11-20,France,Social Media,Mobile,Safari,/pricing,1607,14,0,0
1145,2025-05-13,China,Referral,Mobile,Edge,/contact,1630,10,1,0
1146,2025-10-20,Netherlands,Email,Desktop,Safari,/login,1497,1,0,0
1147,2025-11-24,Spain,Referral,Mobile,Safari,/blog,1167,10,1,0
1148,2025-05-07,Turkey,Referral,Desktop,Safari,/,844,13,1,1
1149,2025-04-16,Saudi Arabia,Organic Search,Tablet,Safari,/blog,818,4,1,1
1150,2025-04-02,Turkey,Social Media,Desktop,Chrome,/products,180,10,1,0
1151,2025-10-14,Mexico,Paid Ads,Mobile,Opera,/home,222,10,0,0
1152,2025-02-20,South Africa,Organic Search,Desktop,Edge,/products,1563,11,0,0
1153,2025-01-29,South Africa,Direct,Mobile,Opera,/login,1535,8,1,0
1154,2025-10-23,UK,Social Media,Mobile,Chrome,/about,1605,2,1,0
1155,2025-10-24,Germany,Email,Desktop,Chrome,/home,1633,13,1,0
1156,2025-08-02,USA,Social Media,Mobile,Chrome,/about,36,12,0,0
1157,2025-09-24,Germany,Direct,Desktop,Chrome,/blog,1023,11,0,0
1158,2025-09-14,South Africa,Direct,Desktop,Safari,/pricing,1101,8,0,0
1159,2025-10-29,France,Direct,Mobile,Opera,/login,799,1,1,0
1160,2025-04-11,Indonesia,Paid Ads,Desktop,Firefox,/blog,417,1,0,0
1161,2025-12-12,Turkey,Referral,Mobile,Edge,/,1585,4,0,0
1162,2025-04-20,China,Social Media,Mobile,Chrome,/blog,1142,7,0,0
1163,2025-07-01,Mexico,Referral,Mobile,Opera,/home,83,9,0,0
1164,2025-11-09,Saudi Arabia,Referral,Desktop,Chrome,/products,587,5,0,1
1165,2025-01-01,USA,Email,Mobile,Chrome,/pricing,689,2,1,1
1166,2025-11-15,Italy,Direct,Mobile,Chrome,/about,1295,12,1,0
1167,2025-02-24,Indonesia,Paid Ads,Desktop,Chrome,/blog,1401,7,0,0
1168,2025-05-29,Turkey,Email,Mobile,Chrome,/blog,795,11,0,0
1169,2025-11-05,Japan,Organic Search,Desktop,Edge,/products,858,2,1,0
1170,2025-05-17,Pakistan,Paid Ads,Mobile,Opera,/pricing,879,9,0,0
1171,2025-07-21,UK,Referral,Desktop,Chrome,/contact,246,9,1,0
1172,2025-11-09,Japan,Paid Ads,Mobile,Chrome,/about,736,3,0,0
1173,2025-04-27,Brazil,Direct,Mobile,Chrome,/blog,1399,13,0,0
1174,2025-06-03,UK,Organic Search,Desktop,Chrome,/blog,1319,8,0,0
1175,2025-10-18,Indonesia,Direct,Desktop,Safari,/contact,387,11,1,0
1176,2025-03-04,Australia,Organic Search,Mobile,Safari,/about,670,4,0,1
1177,2025-09-01,Spain,Email,Tablet,Firefox,/home,839,3,0,0
1178,2025-01-25,Brazil,Referral,Desktop,Chrome,/home,915,1,0,0
1179,2025-03-31,Netherlands,Organic Search,Desktop,Firefox,/login,385,5,0,0
1180,2025-03-16,South Africa,Organic Search,Mobile,Edge,/login,628,13,0,0
1181,2025-10-21,Indonesia,Organic Search,Mobile,Firefox,/,662,14,0,0
1182,2025-07-29,Japan,Paid Ads,Mobile,Opera,/products,1109,11,0,0
1183,2025-12-13,Pakistan,Email,Mobile,Safari,/pricing,1042,4,0,0
1184,2025-01-17,Canada,Paid Ads,Desktop,Safari,/blog,205,1,0,0
1185,2025-05-08,Mexico,Referral,Tablet,Chrome,/about,816,10,0,0
1186,2025-12-30,India,Organic Search,Mobile,Chrome,/blog,902,8,0,0
1187,2025-09-08,UK,Email,Desktop,Edge,/login,1663,8,0,0
1188,2025-06-28,India,Email,Mobile,Edge,/,1323,13,0,0
1189,2025-07-01,Canada,Social Media,Mobile,Opera,/about,1094,8,0,0
1190,2025-06-01,UAE,Referral,Desktop,Chrome,/about,946,3,0,0
1191,2025-01-25,China,Email,Mobile,Chrome,/blog,1422,6,0,0
1192,2025-06-29,UK,Organic Search,Desktop,Edge,/products,856,12,0,0
1193,2025-07-17,Saudi Arabia,Organic Search,Mobile,Edge,/,827,12,0,0
1194,2025-12-10,Japan,Email,Mobile,Edge,/products,1596,7,0,0
1195,2025-06-10,Italy,Paid Ads,Desktop,Safari,/,573,9,1,0
1196,2025-06-26,Canada,Referral,Mobile,Firefox,/blog,643,5,1,0
1197,2025-10-12,Australia,Organic Search,Mobile,Firefox,/,688,9,0,0
1198,2025-03-04,USA,Email,Tablet,Chrome,/home,1027,6,0,0
1199,2025-05-30,Spain,Organic Search,Mobile,Safari,/about,17,10,1,0
1200,2025-06-03,Turkey,Email,Mobile,Edge,/pricing,1402,10,1,0
1201,2025-06-05,France,Referral,Mobile,Chrome,/blog,1078,10,0,0
1202,2025-02-18,Saudi Arabia,Email,Tablet,Safari,/contact,353,4,0,0
1203,2025-12-03,India,Social Media,Mobile,Opera,/pricing,1790,13,0,0
1204,2025-03-25,Australia,Email,Desktop,Safari,/blog,805,1,0,0
1205,2025-12-27,South Africa,Email,Mobile,Chrome,/pricing,1408,1,0,0
1206,2025-06-26,Germany,Referral,Mobile,Firefox,/home,1652,14,0,0
1207,2025-05-28,Canada,Email,Mobile,Edge,/pricing,1060,10,1,0
1208,2025-04-28,Spain,Referral,Mobile,Opera,/,1226,5,0,0
1209,2025-12-08,Japan,Social Media,Mobile,Safari,/login,858,13,0,0
1210,2025-03-04,India,Referral,Tablet,Chrome,/pricing,1390,14,0,0
1211,2025-07-08,Italy,Organic Search,Desktop,Chrome,/blog,71,3,0,0
1212,2025-12-26,UK,Referral,Desktop,Edge,/contact,1095,5,0,0
1213,2025-02-18,Canada,Social Media,Mobile,Chrome,/contact,431,5,0,0
1214,2025-11-23,Canada,Direct,Desktop,Chrome,/login,642,1,0,0
1215,2025-09-14,Italy,Email,Desktop,Edge,/products,801,14,0,0
1216,2025-08-12,Turkey,Referral,Desktop,Opera,/login,560,8,1,0
1217,2025-05-21,Japan,Email,Mobile,Firefox,/about,1413,5,0,0
1218,2025-08-03,China,Paid Ads,Mobile,Firefox,/pricing,1310,5,0,0
1219,2025-07-30,Australia,Organic Search,Mobile,Safari,/contact,615,9,0,0
1220,2025-11-14,UAE,Organic Search,Mobile,Opera,/login,1464,8,0,0
1221,2025-02-01,Germany,Paid Ads,Desktop,Safari,/pricing,1148,13,0,0
1222,2025-06-07,USA,Paid Ads,Mobile,Firefox,/about,1721,1,0,0
1223,2025-10-12,Pakistan,Referral,Mobile,Edge,/contact,1154,3,0,0
1224,2025-11-01,UK,Paid Ads,Mobile,Chrome,/about,534,12,0,1
1225,2025-10-13,France,Direct,Desktop,Firefox,/pricing,908,7,1,0
1226,2025-05-24,Pakistan,Email,Desktop,Opera,/blog,1449,1,0,1
1227,2025-01-19,Germany,Email,Desktop,Firefox,/pricing,172,1,0,0
1228,2025-01-18,France,Social Media,Mobile,Opera,/login,796,5,0,0
1229,2025-09-14,USA,Paid Ads,Mobile,Opera,/about,919,9,1,0
1230,2025-03-19,USA,Paid Ads,Mobile,Opera,/blog,1721,6,0,0
1231,2025-06-24,Turkey,Direct,Mobile,Safari,/blog,991,10,0,0
1232,2025-07-13,Mexico,Organic Search,Mobile,Edge,/products,1370,2,1,0
1233,2025-04-23,Indonesia,Organic Search,Tablet,Firefox,/contact,388,11,0,0
1234,2025-04-24,Brazil,Email,Desktop,Edge,/,1357,9,0,0
1235,2025-08-10,South Africa,Email,Mobile,Chrome,/blog,182,6,0,0
1236,2025-06-15,Canada,Referral,Tablet,Firefox,/about,1009,5,1,0
1237,2025-11-15,Australia,Direct,Desktop,Edge,/contact,73,5,1,0
1238,2025-05-12,Turkey,Social Media,Tablet,Edge,/home,1134,12,1,1
1239,2025-09-21,Australia,Social Media,Tablet,Chrome,/pricing,1355,3,1,0
1240,2025-02-24,Saudi Arabia,Direct,Mobile,Opera,/login,984,14,1,0
1241,2025-12-25,Saudi Arabia,Social Media,Mobile,Firefox,/about,75,6,0,0
1242,2025-05-11,India,Organic Search,Mobile,Firefox,/home,1590,13,1,1
1243,2025-10-15,France,Social Media,Mobile,Chrome,/about,1632,4,0,0
1244,2025-09-23,China,Social Media,Desktop,Opera,/pricing,467,13,0,0
1245,2025-06-11,UK,Direct,Desktop,Firefox,/products,1612,12,0,0
1246,2025-03-28,UAE,Direct,Desktop,Firefox,/about,462,10,0,1
1247,2025-02-24,Mexico,Social Media,Mobile,Firefox,/blog,1292,14,1,0
1248,2025-10-15,Italy,Paid Ads,Desktop,Opera,/,1750,2,0,0
1249,2025-06-27,India,Direct,Desktop,Chrome,/blog,1459,13,0,0
1250,2025-12-15,USA,Referral,Desktop,Firefox,/pricing,988,3,0,0
1251,2025-01-08,Germany,Referral,Mobile,Edge,/about,187,9,1,0
1252,2025-11-17,Saudi Arabia,Organic Search,Tablet,Opera,/,289,11,0,0
1253,2025-11-09,Spain,Social Media,Tablet,Safari,/blog,353,11,0,0
1254,2025-09-04,South Africa,Paid Ads,Mobile,Chrome,/,1050,9,0,0
1255,2025-11-19,France,Organic Search,Mobile,Edge,/login,305,6,0,0
1256,2025-09-12,Canada,Social Media,Mobile,Firefox,/pricing,211,10,0,0
1257,2025-11-24,Australia,Direct,Mobile,Safari,/products,971,10,0,0
1258,2025-02-23,Spain,Referral,Mobile,Chrome,/products,693,14,1,0
1259,2025-09-06,Germany,Email,Desktop,Opera,/about,1227,9,0,0
1260,2025-08-27,Netherlands,Paid Ads,Tablet,Safari,/blog,1182,4,0,0
1261,2025-08-17,Australia,Email,Mobile,Safari,/home,384,11,0,0
1262,2025-03-08,Brazil,Referral,Mobile,Edge,/pricing,44,5,0,0
1263,2025-02-20,Indonesia,Email,Mobile,Chrome,/blog,1402,10,0,1
1264,2025-04-07,South Africa,Direct,Desktop,Edge,/blog,38,6,0,1
1265,2025-04-02,India,Social Media,Desktop,Edge,/products,784,13,0,0
1266,2025-09-21,Turkey,Direct,Mobile,Firefox,/about,230,9,1,0
1267,2025-10-18,Brazil,Email,Desktop,Opera,/,62,13,0,0
1268,2025-04-06,France,Direct,Mobile,Safari,/pricing,800,5,0,0
1269,2025-03-29,France,Referral,Mobile,Chrome,/login,1386,8,0,0
1270,2025-03-19,Brazil,Paid Ads,Mobile,Opera,/,1425,11,0,0
1271,2025-10-15,France,Direct,Mobile,Opera,/contact,85,1,0,0
1272,2025-04-30,Canada,Referral,Mobile,Chrome,/contact,503,5,0,0
1273,2025-10-29,India,Paid Ads,Mobile,Opera,/pricing,1721,10,1,0
1274,2025-06-14,Germany,Social Media,Mobile,Firefox,/about,1555,1,0,0
1275,2025-07-01,South Africa,Email,Mobile,Opera,/home,126,10,0,1
1276,2025-08-11,Japan,Social Media,Mobile,Firefox,/contact,289,14,1,0
1277,2025-11-07,Saudi Arabia,Organic Search,Mobile,Safari,/products,1763,6,0,0
1278,2025-01-07,Spain,Referral,Desktop,Safari,/home,1208,7,1,0
1279,2025-11-26,Turkey,Paid Ads,Mobile,Edge,/blog,755,12,0,0
1280,2025-09-20,Mexico,Direct,Tablet,Firefox,/contact,958,14,0,0
1281,2025-06-10,Saudi Arabia,Social Media,Mobile,Safari,/products,773,5,0,0
1282,2025-05-31,Spain,Paid Ads,Desktop,Opera,/blog,304,1,1,0
1283,2025-03-26,UAE,Referral,Mobile,Chrome,/home,1027,6,1,0
1284,2025-05-27,Germany,Organic Search,Desktop,Chrome,/pricing,1484,10,0,1
1285,2025-04-22,France,Social Media,Desktop,Firefox,/blog,1551,5,0,1
1286,2025-02-05,France,Email,Tablet,Edge,/,1054,6,0,0
1287,2025-10-12,Japan,Paid Ads,Mobile,Opera,/pricing,1106,11,0,1
1288,2025-07-07,Saudi Arabia,Email,Desktop,Firefox,/pricing,851,10,0,0
1289,2025-03-23,Spain,Paid Ads,Tablet,Chrome,/home,1069,7,0,0
1290,2025-01-02,UK,Paid Ads,Tablet,Firefox,/home,1540,7,0,0
1291,2025-10-30,Spain,Referral,Mobile,Opera,/products,1266,2,0,0
1292,2025-07-16,Indonesia,Referral,Desktop,Safari,/products,1761,12,0,0
1293,2025-01-11,Canada,Referral,Mobile,Opera,/,506,3,1,0
1294,2025-08-22,Brazil,Direct,Mobile,Safari,/pricing,215,12,1,0
1295,2025-07-14,UK,Paid Ads,Mobile,Safari,/login,435,6,0,0
1296,2025-04-29,Spain,Social Media,Mobile,Safari,/about,53,3,1,1
1297,2025-01-20,Indonesia,Email,Mobile,Firefox,/,1124,2,0,1
1298,2025-09-18,Saudi Arabia,Referral,Desktop,Chrome,/,1503,4,1,0
1299,2025-10-20,Netherlands,Referral,Mobile,Firefox,/about,614,5,0,0
1300,2025-09-13,Italy,Email,Desktop,Chrome,/about,1500,11,0,0
1301,2025-08-10,Italy,Email,Mobile,Opera,/about,463,10,1,0
1302,2025-08-14,Australia,Paid Ads,Mobile,Edge,/home,604,9,0,0
1303,2025-02-22,Pakistan,Referral,Desktop,Opera,/,1366,3,1,0
1304,2025-12-21,Germany,Email,Mobile,Firefox,/,516,3,1,0
1305,2025-12-08,Indonesia,Direct,Desktop,Firefox,/blog,803,6,1,0
1306,2025-12-30,USA,Direct,Desktop,Chrome,/about,1503,5,0,0
1307,2025-10-07,Canada,Referral,Mobile,Firefox,/about,30,6,0,0
1308,2025-03-22,Spain,Email,Desktop,Safari,/products,1261,7,0,0
1309,2025-07-21,Turkey,Paid Ads,Mobile,Firefox,/products,1409,11,1,0
1310,2025-06-07,UK,Paid Ads,Desktop,Chrome,/pricing,1163,3,0,0
1311,2025-04-30,Australia,Paid Ads,Mobile,Chrome,/products,1720,13,0,0
1312,2025-02-28,Germany,Organic Search,Mobile,Safari,/contact,629,5,0,0
1313,2025-08-03,Indonesia,Referral,Mobile,Chrome,/pricing,423,8,0,0
1314,2025-05-08,Saudi Arabia,Paid Ads,Mobile,Edge,/login,1104,4,0,0
1315,2025-08-12,Canada,Direct,Tablet,Opera,/about,1437,10,0,0
1316,2025-07-28,South Africa,Email,Desktop,Firefox,/blog,1595,2,1,0
1317,2025-04-25,China,Social Media,Desktop,Edge,/products,1640,4,0,0
1318,2025-07-28,Indonesia,Social Media,Mobile,Firefox,/blog,1430,2,1,1
1319,2025-01-14,France,Paid Ads,Desktop,Edge,/products,346,3,0,0
1320,2025-01-09,Pakistan,Social Media,Tablet,Firefox,/products,1677,4,0,0
1321,2025-02-09,China,Social Media,Desktop,Safari,/blog,1538,4,0,0
1322,2025-08-25,France,Organic Search,Mobile,Chrome,/,919,10,0,0
1323,2025-10-08,Saudi Arabia,Direct,Mobile,Chrome,/,285,9,0,0
1324,2025-12-25,France,Direct,Desktop,Safari,/,901,10,1,0
1325,2025-07-20,Germany,Organic Search,Mobile,Edge,/contact,22,6,0,0
1326,2025-09-03,Indonesia,Organic Search,Desktop,Opera,/,1036,9,0,0
1327,2025-10-05,UK,Social Media,Mobile,Edge,/products,987,4,0,0
1328,2025-08-23,Australia,Referral,Desktop,Chrome,/about,1257,9,1,0
1329,2025-01-04,Spain,Email,Tablet,Opera,/home,983,11,0,1
1330,2025-06-03,Turkey,Email,Tablet,Firefox,/blog,184,13,0,1
1331,2025-01-29,Italy,Social Media,Desktop,Opera,/about,1418,9,0,0
1332,2025-04-19,Australia,Email,Desktop,Edge,/home,1635,6,1,1
1333,2025-04-08,Pakistan,Organic Search,Mobile,Safari,/about,250,5,0,0
1334,2025-08-03,France,Direct,Desktop,Firefox,/contact,556,3,0,0
1335,2025-10-20,Saudi Arabia,Email,Mobile,Edge,/home,23,14,0,0
1336,2025-03-16,Mexico,Social Media,Mobile,Firefox,/login,1228,5,1,0
1337,2025-11-22,Japan,Referral,Mobile,Opera,/pricing,1430,3,0,0
1338,2025-05-26,Netherlands,Social Media,Mobile,Chrome,/,1464,5,1,0
1339,2025-05-08,Italy,Paid Ads,Mobile,Edge,/login,1339,5,0,0
1340,2025-12-07,India,Social Media,Tablet,Safari,/contact,1367,2,0,0
1341,2025-02-11,Saudi Arabia,Organic Search,Tablet,Opera,/about,734,14,0,0
1342,2025-12-22,Indonesia,Direct,Desktop,Edge,/products,1443,14,1,0
1343,2025-02-10,Indonesia,Direct,Desktop,Safari,/,12,9,0,0
1344,2025-02-03,UAE,Email,Tablet,Edge,/login,700,7,1,0
1345,2025-01-17,Italy,Organic Search,Tablet,Opera,/,1585,14,0,0
1346,2025-06-14,Italy,Paid Ads,Desktop,Edge,/home,1485,6,1,0
1347,2025-06-02,Mexico,Organic Search,Mobile,Firefox,/pricing,1709,5,0,0
1348,2025-03-17,India,Social Media,Mobile,Opera,/,756,4,0,0
1349,2025-03-28,Germany,Organic Search,Desktop,Edge,/about,778,8,0,0
1350,2025-04-27,India,Organic Search,Mobile,Chrome,/about,881,2,0,0
1351,2025-12-28,Australia,Paid Ads,Desktop,Edge,/blog,504,8,0,0
1352,2025-12-08,USA,Social Media,Tablet,Firefox,/blog,426,1,0,0
1353,2025-01-27,Turkey,Referral,Desktop,Safari,/,1424,10,0,0
1354,2025-11-09,Australia,Referral,Mobile,Safari,/home,1406,1,0,0
1355,2025-10-14,Indonesia,Direct,Desktop,Safari,/home,637,3,0,0
1356,2025-05-14,South Africa,Email,Mobile,Chrome,/products,1085,5,0,0
1357,2025-08-07,Saudi Arabia,Organic Search,Mobile,Firefox,/contact,1409,14,0,0
1358,2025-06-17,Indonesia,Direct,Desktop,Opera,/contact,1428,6,0,0
1359,2025-04-08,Netherlands,Paid Ads,Mobile,Safari,/login,1030,4,0,0
1360,2025-09-25,South Africa,Referral,Mobile,Firefox,/contact,151,7,0,0
1361,2025-08-25,Indonesia,Organic Search,Desktop,Edge,/pricing,1119,7,1,0
1362,2025-11-05,Turkey,Paid Ads,Mobile,Chrome,/home,1497,2,1,1
1363,2025-06-22,Turkey,Email,Desktop,Firefox,/products,55,2,0,0
1364,2025-07-09,Germany,Paid Ads,Mobile,Firefox,/blog,853,2,0,0
1365,2025-05-02,Pakistan,Organic Search,Mobile,Opera,/about,1018,14,0,0
1366,2025-02-15,Spain,Email,Mobile,Firefox,/contact,1271,2,0,0
1367,2025-03-05,Canada,Paid Ads,Desktop,Opera,/blog,19,13,0,0
1368,2025-05-10,UAE,Email,Mobile,Chrome,/blog,673,9,0,0
1369,2025-11-06,Japan,Organic Search,Mobile,Chrome,/,582,14,0,0
1370,2025-12-29,China,Organic Search,Mobile,Edge,/pricing,1563,5,0,1
1371,2025-07-12,Mexico,Email,Mobile,Opera,/products,1631,11,0,0
1372,2025-11-03,Spain,Social Media,Mobile,Opera,/pricing,658,8,0,0
1373,2025-06-30,Saudi Arabia,Direct,Desktop,Safari,/,922,5,0,0
1374,2025-10-19,Saudi Arabia,Paid Ads,Desktop,Safari,/products,1775,13,0,0
1375,2025-10-09,Saudi Arabia,Paid Ads,Desktop,Edge,/products,649,11,0,0
1376,2025-01-29,USA,Social Media,Desktop,Chrome,/home,625,5,1,0
1377,2025-05-29,China,Social Media,Mobile,Safari,/pricing,707,1,1,0
1378,2025-09-24,Indonesia,Social Media,Desktop,Firefox,/pricing,918,6,0,0
1379,2025-10-23,India,Referral,Desktop,Chrome,/home,187,4,0,0
1380,2025-01-11,Canada,Referral,Desktop,Firefox,/login,878,3,0,0
1381,2025-06-13,France,Email,Desktop,Opera,/blog,1039,6,0,0
1382,2025-04-23,Spain,Referral,Desktop,Chrome,/,862,2,0,0
1383,2025-07-06,Turkey,Organic Search,Desktop,Edge,/pricing,316,8,0,0
1384,2025-10-22,Netherlands,Email,Mobile,Opera,/home,557,1,0,0
1385,2025-08-20,UAE,Paid Ads,Mobile,Opera,/about,336,12,0,0
1386,2025-08-15,South Africa,Direct,Desktop,Firefox,/login,1389,9,1,1
1387,2025-11-06,Australia,Organic Search,Mobile,Opera,/products,404,8,1,0
1388,2025-04-08,Canada,Paid Ads,Desktop,Safari,/contact,309,1,0,0
1389,2025-02-24,Brazil,Paid Ads,Desktop,Chrome,/about,1559,10,0,0
1390,2025-04-21,Brazil,Email,Desktop,Safari,/home,758,12,0,0
1391,2025-06-01,UAE,Social Media,Mobile,Firefox,/contact,294,9,1,0
1392,2025-09-03,Italy,Social Media,Mobile,Firefox,/blog,339,2,1,0
1393,2025-03-10,UK,Organic Search,Desktop,Chrome,/,59,3,1,0
1394,2025-11-08,Japan,Social Media,Desktop,Opera,/contact,782,2,0,0
1395,2025-10-16,Canada,Paid Ads,Mobile,Edge,/login,1655,13,1,1
1396,2025-09-07,Turkey,Social Media,Desktop,Firefox,/blog,1742,14,0,0
1397,2025-02-05,Canada,Referral,Desktop,Chrome,/contact,387,8,1,0
1398,2025-08-27,Indonesia,Social Media,Mobile,Edge,/products,1797,2,1,0
1399,2025-05-28,South Africa,Paid Ads,Mobile,Opera,/products,1633,10,0,0
1400,2025-08-15,China,Email,Mobile,Firefox,/login,1009,2,0,0
1401,2025-09-01,Saudi Arabia,Organic Search,Mobile,Chrome,/products,1571,1,1,0
